ID_Pedido,Data_Venda,Nome_Produto,Categoria,Quantidade,Preco_Unitario,Valor_Total,Nome_Cliente,Estado,Email,Metodo_Pagamento
02f88911-76ba-468f-9b2d-2a35e4dc4870,2022-03-25 00:00:00,Bola de Futebol Oficial,Esportes e Lazer,1,313.18,322.59,Julia Oliveira,PA,julia.oliveira@teste.br,Cartão de Crédito
1a21d80b-130f-4d64-be0b-58b7869c3190,2023-01-14 00:00:00,Jaqueta de Couro,Roupas,1,2457.03,2457.03,Carlos Ferreira,CE,carlos.ferreira@web.org,Boleto Bancário
9ea764c2-1b7d-4940-b96b-85554cdbf7ca,2023-03-29 00:00:00,Laptop Pro,Eletrônicos,2,4906.12,9812.24,Thiago Lima,PR,thiago.lima@mail.net,PIX
eca9e2d3-9697-4009-9502-a87e972b6248,2023-08-15 00:00:00,Poemas ao Luar,Livros,3,4163.75,12491.25,Julia Oliveira,AP,julia.oliveira@web.org,PIX
1d321b98-cfe3-4d47-ae3a-63acb9fa8dcf,2022-01-29 00:00:00,Barraca de Camping,Esportes e Lazer,5,-4950.69,24753.45,Fernanda Lima,PB,fernanda.lima@web.org,Boleto Bancário
375fec80-9504-418e-91ef-cabade42c89c,2024-01-09 00:00:00,Kit de Pesca Completo,Esportes e Lazer,5,1996.17,9980.85,Patrícia Souza,AL,patrícia.souza@email.com,PayPal
b6eef24e-930a-4dc8-804a-65a00c943000,2024-05-10 00:00:00,Liquidificador Turbo,Casa e Cozinha,5,3998.32,19991.6,Fernanda Nunes,AL,fernanda.nunes@web.org,Boleto Bancário
6c81916c-412d-4d7a-b5f7-2cfdd8bab366,2024-08-03 00:00:00,História da Arte,Livros,3,392.78,1178.34,Valentina Castro,RS,valentina.castro@teste.br,PIX
23d55237-214d-407c-a113-088b950006e0,2024-06-09 00:00:00,Smartwatch Fit,Eletrônicos,4,1260.76,5043.04,Ana Rocha,MS,ana.rocha@web.org,PIX
13e1a0e3-70c3-4435-ad0d-1d4b39aadb31,2022-06-14 00:00:00,Jaqueta de Couro,Roupas,4,438.67,1754.68,Patrícia Rocha,PR,patrícia.rocha@teste.br,Transferência Bancária
1b6677d4-e809-4cd2-8e70-67570ebbde94,2023-04-04 00:00:00,Liquidificador Turbo,Casa e Cozinha,1,180.11,180.11,Ana Rocha,RN,ana.rocha@web.org,PIX
b8d29a91-0442-4310-aa2d-d8f8a40afb4e,2023-02-11 00:00:00,Aventuras em Marte,Livros,1,3647.34,3647.34,Valentina Mendes,ES,valentina.mendes@mail.net,Cartão de Crédito
8cfc85a7-91b0-4555-9041-b544320b5188,2024-06-16 00:00:00,Tablet Max,Eletrônicos,2,3638.96,7277.92,Sofia Santos,MT,,Boleto Bancário
86ad42d0-29a5-4ba2-b437-6d3dfcdaa9e2,2023-12-24 00:00:00,Smartwatch Fit,Eletrônicos,1,4382.12,4382.12,Larissa Castro,PI,larissa.castro@mail.net,PayPal
c1374d9e-e4b6-470a-8b25-613824d96116,2024-07-18 00:00:00,Jaqueta de Couro,Roupas,3,3113.9,9341.7,Kaique Dias,PR,kaique.dias@web.org,PayPal
3f0d1414-4a1a-4471-8137-3dfc5718389a,2024-11-09 00:00:00,Bicicleta Mountain Bike,Esportes e Lazer,2,4941.07,9882.14,Daniela Barbosa,BA,daniela.barbosa@example.com,PayPal
10e37cea-96fd-4827-80e8-c36a456f6b1f,2022-12-13 00:00:00,História da Arte,Livros,5,4956.9,24784.5,Kaique Santos,SC,,Cartão de Crédito
acbeeca1-79e8-471b-aafd-9a9bc56766cd,2022-10-18 00:00:00,Smartwatch Fit,Eletrônicos,1,4428.58,4428.58,Rafael Pereira,BA,rafael.pereira@example.com,PayPal
82b50038-21d0-4721-b670-aeb6b9eb8cdf,2022-05-31 00:00:00,Cafeteira Express,Casa e Cozinha,2,2509.18,5018.36,Julia Dias,PI,julia.dias@example.com,Boleto Bancário
112e1acd-cde8-4e44-a264-e912bd1ddd64,2024-02-02 00:00:00,Laptop Pro,Eletrônicos,5,1251.76,6258.8,Julia Oliveira,MS,julia.oliveira@mail.net,Cartão de Crédito
892c2cf4-4c4b-4a35-b041-4e4aa5bbca09,2024-05-25 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,4,3401.71,13606.84,Rafael Barbosa,PE,rafael.barbosa@mail.net,PayPal
c1a51dd4-6866-46ba-8964-952ce8ac446a,2024-06-11 00:00:00,Moletom com Capuz,Roupas,1,1506.56,1506.56,Helena Barbosa,RO,helena.barbosa@teste.br,PIX
43335e70-050e-4965-ae95-0a2caa596439,2023-11-10 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,5,924.43,4622.15,Larissa Rocha,PA,larissa.rocha@email.com,PayPal
a6741ff1-82a4-40ef-b220-65360d5715bc,2023-01-23 00:00:00,O Segredo do Vale,Livros,2,528.18,1056.36,Otávio Nunes,RJ,otávio.nunes@teste.br,Cartão de Crédito
feb2a548-2994-4701-b00e-e9097fbe0380,2023-02-13 00:00:00,Camiseta Básica,Roupas,2,380.39,760.78,Patrícia Rodrigues,PR,patrícia.rodrigues@teste.br,Boleto Bancário
11dfdb4e-3da5-4c46-a90b-92385c142b94,2024-06-08 00:00:00,Laptop Pro,Eletrônicos,3,178.83,536.49,Rafael Pereira,BA,rafael.pereira@teste.br,Cartão de Crédito
b456a3b2-2276-44a8-8acb-b94457477ae1,2023-10-25 00:00:00,História da Arte,Livros,5,3962.26,19811.3,Thiago Dias,PE,thiago.dias@web.org,Transferência Bancária
86e6bae5-2f89-4f91-b337-f83e532becfe,2024-09-21 00:00:00,Laptop Pro,Eletrônicos,4,1188.14,4752.56,Valentina Barbosa,PB,valentina.barbosa@example.com,Transferência Bancária
41a0c775-6fc6-45d0-9a79-556e44535fcf,2022-08-24 00:00:00,Moletom com Capuz,Roupas,1,2571.48,2571.48,Patrícia Oliveira,AM,patrícia.oliveira@example.com,PayPal
04b123d7-a03f-4da9-89a6-0748a79fc755,2022-12-30 00:00:00,Camiseta Básica,Roupas,4,281.34,1125.36,Daniela Martins,RR,daniela.martins@web.org,Transferência Bancária
bb9327df-19af-4227-9b8f-962b838de795,2022-11-12 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,1,1795.83,1795.83,Helena Ribeiro,RN,helena.ribeiro@web.org,Boleto Bancário
1ad5f7cd-b7e7-4b05-93c9-76a7888b0275,2023-07-29 00:00:00,Barraca de Camping,Esportes e Lazer,5,2230.6,11153.0,Valentina Oliveira,TO,valentina.oliveira@example.com,Transferência Bancária
706f32f7-e9da-4591-97f4-8e2b5751b0b5,2024-03-01 00:00:00,Moletom com Capuz,Roupas,3,3570.36,10711.08,Fernanda Nunes,MG,fernanda.nunes@teste.br,Transferência Bancária
d1c4ecdb-5597-4b38-a0fc-c2347d52dfa2,2024-09-10 00:00:00,O Segredo do Vale,Livros,5,194.66,973.3,Julia Ferreira,PA,julia.ferreira@mail.net,Transferência Bancária
7819ee0a-b9a3-463f-8b0f-104de10aea04,2024-07-22 00:00:00,Calça Jeans Slim,Roupas,2,4498.81,8997.62,Helena Pereira,PB,helena.pereira@mail.net,PIX
ea58dac2-857f-4b35-9d95-17c42f5a50b7,2023-02-02 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,1,4347.61,4347.61,Igor Mendes,CE,igor.mendes@web.org,Cartão de Crédito
9a1fc75d-2baf-4370-a7e2-11e8975c47d5,2024-11-27 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,2,2382.95,4765.9,Ana Nunes,RO,,Cartão de Crédito
076bec18-4d9d-452b-85c1-f4af5766a989,2024-06-07 00:00:00,Smartwatch Fit,Eletrônicos,2,3937.05,7874.1,Ana Oliveira,RN,ana.oliveira@mail.net,Cartão de Crédito
00848aae-74a3-4b4b-ad96-79936878dfa1,2022-08-04 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,5,1624.58,8122.9,Marcos Almeida,SC,,
6d65e79f-c298-4169-9a73-e26bf9d71a30,2024-07-31 00:00:00,Liquidificador Turbo,Casa e Cozinha,1,1794.6,1794.6,Bruno Nunes,PA,bruno.nunes@email.com,Transferência Bancária
70cb0948-ed10-4285-9f8a-2df80983c5b1,2022-01-04 00:00:00,Liquidificador Turbo,Casa e Cozinha,1,27.83,27.83,Valentina Gonçalves,RO,valentina.gonçalves@teste.br,PayPal
a17bc617-16c6-42c1-b653-f218ec7c0e40,2024-08-17 00:00:00,História da Arte,Livros,5,4876.46,24382.3,Valentina Silva,PB,valentina.silva@teste.br,
d84b8eca-3eb3-4018-9854-5f6675217439,2022-09-28 00:00:00,Camiseta Básica,Roupas,4,1672.67,6690.68,Kaique Oliveira,PA,kaique.oliveira@web.org,PIX
2a5de6f7-7b5d-40ba-a1e9-181d62d81ad1,2024-09-14 00:00:00,História da Arte,Livros,5,813.32,4066.6,Marcos Lima,CE,marcos.lima@email.com,Cartão de Crédito
86153a3f-44c6-4a79-988f-1a2893658b32,2023-07-25 00:00:00,Cafeteira Express,Casa e Cozinha,2,2188.66,4377.32,Eduardo Lima,DF,eduardo.lima@web.org,Transferência Bancária
5319c7b8-37f8-4cc6-85c8-4f2c43c068ac,2024-04-17 00:00:00,Bola de Futebol Oficial,Esportes e Lazer,5,3768.05,18840.25,Daniela Oliveira,,daniela.oliveira@web.org,Cartão de Crédito
11e992a9-7cdc-4405-a4c4-b375a2cd1e6a,2022-10-25 00:00:00,Vestido Floral,Roupas,2,3439.04,6878.08,Otávio Santos,MG,otávio.santos@teste.br,Boleto Bancário
1a1de608-4963-4fc8-a5af-a246ec9465ec,2024-08-05 00:00:00,Tênis de Corrida,Esportes e Lazer,1,343.09,343.09,Gustavo Lima,RN,gustavo.lima@email.com,PayPal
f8dfa504-6fbe-4812-93ff-9b313a981a64,2023-08-21 00:00:00,Tênis de Corrida,Esportes e Lazer,5,917.17,4585.85,Otávio Carvalho,AL,otávio.carvalho@teste.br,Transferência Bancária
20c78d1b-31cd-4011-aec0-8fdb74959c27,2024-09-29 00:00:00,Barraca de Camping,Esportes e Lazer,4,85788.0,3431.52,Thiago Almeida,SE,thiago.almeida@teste.br,PayPal
2079a104-e0fa-485d-b20c-831192c66914,2022-07-13 00:00:00,Tablet Max,Eletrônicos,5,2745.53,13727.65,Fernanda Costa,ES,fernanda.costa@mail.net,Boleto Bancário
e8b3456a-2256-48f8-923e-6ec6656b8cd9,2024-05-30 00:00:00,Cozinha para Iniciantes,Livros,2,3398.77,6797.54,Carlos Souza,PB,carlos.souza@example.com,Boleto Bancário
33bc793c-8c77-443b-bebd-4434fbcae77d,2024-06-30 00:00:00,Tablet Max,Eletrônicos,2,3448.86,6897.72,Valentina Rodrigues,PA,valentina.rodrigues@example.com,Cartão de Crédito
a790750c-5db3-4321-9991-92fe45486fde,2022-03-23 00:00:00,O Segredo do Vale,Livros,5,2826.16,14130.8,Natália Silva,,natália.silva@email.com,Transferência Bancária
6423ed8f-76d8-49a8-8f8e-b31a15127d0e,2023-02-15 00:00:00,Poemas ao Luar,Livros,3,1536.28,4608.84,Rafael Rodrigues,AM,rafael.rodrigues@teste.br,Transferência Bancária
7a510b8b-8c5b-47f4-a36f-6bde57ee6c03,2022-11-28 00:00:00,Aventuras em Marte,Livros,4,1647.86,6591.44,Gustavo Gonçalves,SC,gustavo.gonçalves@example.com,Boleto Bancário
f7c8ec96-d4cd-4879-aac3-9e95e7cb445b,2024-03-12 00:00:00,Jaqueta de Couro,Roupas,4,3653.85,14615.4,Valentina Martins,RN,valentina.martins@email.com,Boleto Bancário
b6b04db0-61c1-4fe5-b101-3bb3da9fc880,2022-01-02 00:00:00,Kit de Pesca Completo,Esportes e Lazer,4,374.66,1498.64,Eduardo Silva,PR,eduardo.silva@example.com,Boleto Bancário
c258da1a-42a1-4a00-a38d-333a114e5c64,2022-05-24 00:00:00,Laptop Pro,Eletrônicos,2,4161.37,8322.74,Natália Pereira,DF,natália.pereira@web.org,PayPal
8e3f0f81-5d70-4d7b-983f-2842ec7c0492,2023-03-19 00:00:00,Kit de Pesca Completo,Esportes e Lazer,1,2800.56,2800.56,Fernanda Santos,GO,fernanda.santos@web.org,PIX
5c4afb3d-d9c9-4d64-90a8-b3aa68c26814,2024-11-20 00:00:00,Tênis de Corrida,Esportes e Lazer,2,134.06,268.12,Eduardo Martins,AC,eduardo.martins@email.com,PayPal
5a638b92-c6f6-4113-9b12-9d8cf42e8dbd,2022-04-09 00:00:00,Vestido Floral,Roupas,3,4360.93,13082.79,Ana Barbosa,RO,ana.barbosa@mail.net,PayPal
ab78636b-7862-4a31-b473-59a45f6f67d3,2022-01-14 00:00:00,Bola de Futebol Oficial,Esportes e Lazer,3,3142.74,9428.22,Julia Rodrigues,RN,julia.rodrigues@example.com,PIX
8f85c995-4d4a-4c7b-bcbd-20da91b2c567,2024-05-21 00:00:00,Kit de Pesca Completo,Esportes e Lazer,2,3657.4,7314.8,Rafael Gonçalves,RO,rafael.gonçalves@teste.br,Boleto Bancário
c86ca825-4155-4996-9d0c-0bd83e6e99cc,2022-01-18 00:00:00,Moletom com Capuz,Roupas,3,2327.12,6981.36,Patrícia Dias,AL,patrícia.dias@web.org,PIX
912c4929-d911-4118-a945-0f6ad7491421,2023-04-20 00:00:00,Laptop Pro,Eletrônicos,5,1403.67,7018.35,Carlos Gonçalves,BA,carlos.gonçalves@email.com,PIX
e833c308-9d0a-4cb1-9ed2-2631ea30e2d8,2022-02-10 00:00:00,Smartphone XYZ,Eletrônicos,4,2329.42,9317.68,Ana Ribeiro,SE,ana.ribeiro@teste.br,PIX
807917cc-b45e-4807-8c2a-a55fd3d0718e,2023-02-04 00:00:00,Tênis de Corrida,Esportes e Lazer,2,3203.71,6407.42,Carlos Nunes,MG,carlos.nunes@email.com,Boleto Bancário
fcea34f6-c55e-4bd1-93b8-54f7f16ac580,2022-02-23 00:00:00,Cafeteira Express,Casa e Cozinha,2,1275.91,2551.82,Gustavo Dias,BA,gustavo.dias@email.com,PIX
dc432038-480b-4813-8809-8267af8524b2,2022-07-25 00:00:00,Barraca de Camping,Esportes e Lazer,4,739.91,2959.64,Sofia Nunes,AC,sofia.nunes@email.com,Cartão de Crédito
f97cc315-a24e-43ea-bc74-75256feaacde,2022-03-13 00:00:00,Laptop Pro,Eletrônicos,5,104792.0,5239.6,Fernanda Rodrigues,MT,fernanda.rodrigues@example.com,Transferência Bancária
7a8587df-99b6-49ac-b7f9-7003952378df,2022-04-10 00:00:00,Tênis de Corrida,Esportes e Lazer,5,4790.69,23953.45,Bruno Nunes,PI,bruno.nunes@web.org,PayPal
0d30fff7-3a5e-497c-938e-0a5f1c325c7a,2023-05-04 00:00:00,Smartphone XYZ,Eletrônicos,4,3531.55,14126.2,Valentina Pereira,PR,valentina.pereira@email.com,Transferência Bancária
d8969f48-8597-4deb-b35f-35657e7b80ca,2023-02-04 00:00:00,Tablet Max,Eletrônicos,3,3319.3,9957.9,Kaique Rodrigues,AM,kaique.rodrigues@mail.net,PayPal
f435e19b-a0f9-415d-920d-ae76f45f8fed,2024-02-22 00:00:00,Vestido Floral,Roupas,1,4671.66,4671.66,Rafael Castro,PR,rafael.castro@email.com,Boleto Bancário
cd68c4fe-6d14-4650-b961-10e27fbeb4ef,2022-08-09 00:00:00,Cozinha para Iniciantes,Livros,1,4879.11,4879.11,Eduardo Martins,PE,eduardo.martins@example.com,PIX
397aa4df-eeb4-449e-b3fe-3d80ea4e64d3,2024-10-05 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,3,1416.23,4248.69,Larissa Silva,GO,larissa.silva@web.org,Cartão de Crédito
20cef40d-0798-42e8-9ae0-446a0a3c74fd,2023-08-09 00:00:00,Calça Jeans Slim,Roupas,2,1915.73,3831.46,Helena Carvalho,PE,helena.carvalho@example.com,Transferência Bancária
cb7b7615-ed8a-44fe-bc83-c884a5059b5d,2023-04-29 00:00:00,Moletom com Capuz,Roupas,5,75.4,377.0,Patrícia Ferreira,AM,patrícia.ferreira@teste.br,Cartão de Crédito
155d201e-99d7-4170-91c1-f461f3bbe873,2023-04-19 00:00:00,Smartphone XYZ,Eletrônicos,3,457.42,1372.26,Bruno Gonçalves,GO,bruno.gonçalves@example.com,PayPal
18866998-f82e-4eef-a21a-afc59814d6b2,2023-11-07 00:00:00,Cozinha para Iniciantes,Livros,4,660.11,2640.44,Natália Rocha,PE,,PayPal
6aabc343-de9b-413d-a0ac-7bc09b987bac,2022-10-03 00:00:00,Bola de Futebol Oficial,Esportes e Lazer,4,362.09,1448.36,Helena Castro,MS,helena.castro@mail.net,Boleto Bancário
cdaf1c31-4ecc-4113-a491-435b47eb8251,2023-08-29 00:00:00,Cozinha para Iniciantes,Livros,3,2436.96,7310.88,Patrícia Barbosa,PE,patrícia.barbosa@teste.br,Transferência Bancária
3e744a1f-7cd6-4a52-a9c0-38fc948522d8,2023-11-25 00:00:00,Liquidificador Turbo,Casa e Cozinha,1,1172.7,1172.7,Marcos Rodrigues,SE,marcos.rodrigues@example.com,Boleto Bancário
c92e00ac-1bce-4573-aaf6-48149f114551,2022-07-30 00:00:00,Tênis de Corrida,Esportes e Lazer,2,1583.55,3167.1,Carlos Martins,RN,carlos.martins@teste.br,Transferência Bancária
2e891258-a894-4685-9492-bc59571cb10c,2023-02-13 00:00:00,Barraca de Camping,Esportes e Lazer,3,1056.21,3168.63,Sofia Souza,PE,sofia.souza@mail.net,Boleto Bancário
bb06f87b-de76-4b71-b5bc-1dde9a7c8c0c,2023-05-05 00:00:00,Poemas ao Luar,Livros,1,2354.69,2354.69,Marcos Souza,PI,marcos.souza@web.org,Boleto Bancário
16e12612-07d9-4d72-b331-b6ec1b7ce479,2022-08-10 00:00:00,Laptop Pro,Eletrônicos,1,2448.33,2448.33,Carlos Pereira,RS,,PayPal
8507e7ec-932b-47b4-9a3d-687ec8f416aa,2023-01-11 00:00:00,Calça Jeans Slim,Roupas,5,2856.91,14284.55,Thiago Mendes,MG,thiago.mendes@example.com,PIX
f9638812-e197-426d-9bc6-ae62e0c474d0,2023-05-17 00:00:00,Liquidificador Turbo,Casa e Cozinha,1,2276.77,2276.77,Larissa Dias,BA,larissa.dias@teste.br,PIX
36d6d5fd-22fc-45d8-8a6e-35afa76e5882,2024-02-19 00:00:00,Bola de Futebol Oficial,Esportes e Lazer,1,456.91,456.91,Carlos Dias,GO,carlos.dias@mail.net,Transferência Bancária
7a2a0ee2-0624-44f1-81eb-dc264e9b31f6,2024-02-11 00:00:00,Calça Jeans Slim,Roupas,1,2251.2,2251.2,Kaique Almeida,RS,kaique.almeida@teste.br,PayPal
4763f1d1-db7f-43f3-b3f5-e31eb272b3ff,2023-10-06 00:00:00,Vestido Floral,Roupas,4,2861.57,11446.28,Ana Dias,SP,ana.dias@example.com,PIX
9c19490d-6ca5-4d62-828d-360c7c5cc386,2023-10-15 00:00:00,Fone de Ouvido Sem Fio,Eletrônicos,3,139.03,417.09,Marcos Pereira,SP,marcos.pereira@example.com,PIX
adc4b618-ca52-4ecf-a9b9-2b2f279a9347,2023-06-10 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,2,945.26,1890.52,Thiago Almeida,ES,thiago.almeida@email.com,PayPal
99b6db1a-7dd0-453a-9d12-763c10241809,2024-07-10 00:00:00,Camiseta Básica,Roupas,4,1935.16,7740.64,Sofia Souza,PA,sofia.souza@example.com,Cartão de Crédito
a7fbce22-93d1-4e47-a61c-339493550593,2024-05-17 00:00:00,Kit de Pesca Completo,Esportes e Lazer,2,3893.25,7786.5,Julia Costa,AC,julia.costa@teste.br,Cartão de Crédito
c39fedc8-ccf9-4ff2-ab76-50f3dfb026da,2024-01-01 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,2,3739.79,7479.58,Daniela Oliveira,RJ,daniela.oliveira@mail.net,Cartão de Crédito
171f5b79-b3fb-4f34-8f69-539676641e48,2024-02-04 00:00:00,Cafeteira Express,Casa e Cozinha,2,,8453.42,Thiago Ribeiro,RN,thiago.ribeiro@mail.net,Cartão de Crédito
c33d689e-6720-4a14-8c7c-d8b5970f0bec,2022-04-16 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,2,62077.0,1241.54,Carlos Castro,MA,carlos.castro@mail.net,PIX
18d6ab03-f97d-49dd-adb6-6a27bd3e1d45,2022-11-20 00:00:00,Camiseta Básica,Roupas,2,67.63,135.26,Kaique Carvalho,AC,kaique.carvalho@mail.net,PIX
68c302ef-d613-4669-8c4a-b39d9a34af26,2022-04-19 00:00:00,Liquidificador Turbo,Casa e Cozinha,3,575.08,1725.24,Rafael Ribeiro,RR,rafael.ribeiro@teste.br,Cartão de Crédito
0eb0401d-de12-42dc-92db-de7b933fd65a,2024-10-03 00:00:00,Vestido Floral,Roupas,3,4909.93,14729.79,Thiago Lima,MA,thiago.lima@example.com,Cartão de Crédito
9188b206-3559-4be0-8426-20721208ac02,2022-07-15 00:00:00,Cafeteira Express,Casa e Cozinha,5,137.67,688.35,Larissa Costa,DF,larissa.costa@example.com,Boleto Bancário
6f230127-1c61-41e0-8e82-332fb8409d2d,2024-03-19 00:00:00,Cafeteira Express,Casa e Cozinha,4,1683.61,6734.44,Kaique Ribeiro,DF,kaique.ribeiro@teste.br,Boleto Bancário
9906b7ab-07df-4bd5-9038-b4d9e9f2101d,2022-03-13 00:00:00,Tablet Max,Eletrônicos,2,835.56,1671.12,Julia Castro,MT,julia.castro@mail.net,PayPal
8ec0b5fd-6623-49de-9fb0-1a82ad50a102,2024-09-17 00:00:00,Tênis de Corrida,Esportes e Lazer,1,2232.27,2232.27,Marcos Dias,SC,marcos.dias@mail.net,
00f2c66b-87af-4b76-b4b5-810c24f05145,2022-04-30 00:00:00,Liquidificador Turbo,Casa e Cozinha,2,3237.49,6474.98,Patrícia Ferreira,TO,patrícia.ferreira@teste.br,Boleto Bancário
fe047676-a974-47c0-a4fb-b92888aeb5d0,2023-05-10 00:00:00,Cafeteira Express,Casa e Cozinha,3,639.12,1917.36,Valentina Mendes,GO,valentina.mendes@example.com,PayPal
f3b5e89a-0a8b-4e33-a2fd-4253b323a039,2022-08-01 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,4,4413.88,17655.52,Ana Dias,SP,ana.dias@web.org,Transferência Bancária
1fcc45ba-589e-4572-922b-e6be9bac2f5f,2022-07-22 00:00:00,Smartwatch Fit,Eletrônicos,4,2832.65,11330.6,Otávio Dias,DF,otávio.dias@email.com,Cartão de Crédito
98efd229-038e-48bf-b4d6-641085509fb6,2024-10-09 00:00:00,Liquidificador Turbo,Casa e Cozinha,5,170.04,850.2,Daniela Silva,MS,daniela.silva@example.com,Boleto Bancário
a0db7bd5-a529-4f31-bad1-e35f49e1ba61,2022-09-11 00:00:00,Poemas ao Luar,Livros,1,4952.88,4952.88,Bruno Almeida,PI,bruno.almeida@example.com,Cartão de Crédito
26df9029-8174-4891-bf54-4419c21c8225,2023-06-17 00:00:00,Poemas ao Luar,Livros,4,4144.08,16576.32,Bruno Lima,RR,bruno.lima@teste.br,PIX
8da7f415-10a7-4ef6-a9d4-88f7efddf8a2,2023-08-20 00:00:00,Tablet Max,Eletrônicos,5,1156.15,5780.75,Julia Carvalho,TO,julia.carvalho@mail.net,PIX
1565f71d-c9ce-4a0e-a005-d86d3db259d8,2024-01-26 00:00:00,Laptop Pro,Eletrônicos,4,2039.59,8158.36,Larissa Almeida,AM,larissa.almeida@web.org,Transferência Bancária
d6b43c94-86cd-40f2-a11e-95a77ce1c3ed,2024-03-30 00:00:00,Bicicleta Mountain Bike,Esportes e Lazer,1,2600.3,2600.3,Patrícia Oliveira,MT,patrícia.oliveira@teste.br,Boleto Bancário
020d5307-4522-496b-bcb4-556b69951c79,2024-06-06 00:00:00,Cozinha para Iniciantes,Livros,3,423.52,1270.56,Natália Pereira,RO,natália.pereira@mail.net,Cartão de Crédito
12003076-c1f3-4467-8246-ea0b4e20bc06,2022-05-12 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,5,1496.15,7480.75,Igor Rodrigues,GO,igor.rodrigues@example.com,PayPal
309611c6-a3dc-4e91-9fcb-add824c28a6c,2023-02-19 00:00:00,Bola de Futebol Oficial,Esportes e Lazer,5,2879.2,14396.0,Helena Ferreira,,helena.ferreira@email.com,Cartão de Crédito
13d00881-a6d0-43b5-8197-8b1a5b32ccd6,2024-08-13 00:00:00,Robô Aspirador Inteligente,Casa e Cozinha,2,1840.7,3681.4,Daniela Mendes,MG,daniela.mendes@example.com,PayPal
dd251990-6f55-471f-ae40-c8ef6566e9db,2022-10-09 00:00:00,Jaqueta de Couro,Roupas,1,645.06,645.06,Helena Souza,TO,,Transferência Bancária
35a57041-867d-4e07-a580-6f6a4a1743ef,2023-06-27 00:00:00,História da Arte,Livros,3,4073.92,12221.76,Igor Lima,RO,igor.lima@teste.br,Transferência Bancária
4fb7c623-2b33-4b7e-90df-700821ea31cd,2024-12-11 00:00:00,Barraca de Camping,Esportes e Lazer,1,2547.9,2547.9,Ana Souza,SP,ana.souza@mail.net,Cartão de Crédito
6bdf9ce0-f90c-48f6-9d2f-8a87bf22bcef,2024-04-26 00:00:00,Poemas ao Luar,Livros,4,777.17,3108.68,Daniela Almeida,SE,daniela.almeida@mail.net,PIX
700dae30-e00e-4814-9885-1e26d93b0401,2022-08-24 00:00:00,Aventuras em Marte,Livros,3,1583.05,4749.15,Sofia Souza,BA,,Transferência Bancária
75fac8ba-5627-4160-845d-31c44f6ed656,2024-03-02 00:00:00,O Segredo do Vale,Livros,4,1347.09,5388.36,Fernanda Gonçalves,TO,fernanda.gonçalves@email.com,
9bdeda0f-e4f7-4713-b4f1-f36686b4b36a,2024-04-09 00:00:00,Moletom com Capuz,Roupas,5,4295.52,21477.6,Gustavo Rodrigues,DF,gustavo.rodrigues@email.com,Boleto Bancário
6c7a38b3-4048-4a39-b4ff-e35dbc7b84eb,2023-08-17 00:00:00,Kit de Pesca Completo,Esportes e Lazer,2,1538.43,3076.86,Kaique Nunes,,kaique.nunes@email.com,Boleto Bancário
5827519b-26b7-4323-b7b2-88c296908ea8,2024-12-18 00:00:00,História da Arte,Livros,5,1355.74,6778.7,Bruno Oliveira,PB,bruno.oliveira@teste.br,Boleto Bancário
ce3abeb1-21d1-4447-b81f-8379cadc9b8c,2022-01-11 00:00:00,Kit de Ferramentas Essenciais,Casa e Cozinha,1,2232.0,2232.0,Natália Barbosa,PR,natália.barbosa@mail.net,PIX
df0b004b-d652-4388-a038-1cda8f31e307,2022-11-22 00:00:00,Jaqueta de Couro,Roupas,3,2126.61,6379.83,Larissa Barbosa,PB,larissa.barbosa@teste.br,Transferência Bancária
32f391af-71dd-4541-a1e8-81a42cc9b5a2,2022-10-26 00:00:00,História da Arte,Livros,3,2408.33,7224.99,Helena Dias,MS,helena.dias@teste.br,Transferência Bancária
d10c4f69-184d-4c21-a64a-299e9931c41c,2023-11-18 00:00:00,Barraca de Camping,Esportes e Lazer,4,1459.79,5839.16,Bruno Souza,MS,bruno.souza@mail.net,Boleto Bancário
eebb5362-f337-4964-ba4c-b46570782c8a,2024-10-30 00:00:00,Calça Jeans Slim,Roupas,4,1168.98,4675.92,Thiago Costa,RJ,thiago.costa@teste.br,Transferência Bancária
993c98f5-9885-4973-90cb-eddfaf0c515d,2024-05-08 00:00:00,Jaqueta de Couro,Roupas,4,602.02,2408.08,Patrícia Costa,SE,patrícia.costa@web.org,Transferência Bancária
99ace11c-bbc1-4dc9-80a5-c47939d8f68a,2022-07-25 00:00:00,Calça Jeans Slim,Roupas,2,479.6,959.2,Helena Dias,MS,helena.dias@web.org,PIX
83a57199-84a9-411d-8671-8cd77ee048ab,2023-05-02 00:00:00,Jogo de Panelas Antiaderente,Casa e Cozinha,2,237.53,475.06,Fernanda Lima,SP,fernanda.lima@web.org,Boleto Bancário
